base_order,base_index,base_cl_label,base_cd_train,shift,shift_numeric,cl_target,sample_id,cl_out,cd_out,valid,cl_err,cl_ape_pct
1,2040,0.5176753997802734,0.0070440164,,0.0,0.5176753997802734,0,0.5413807631,0.0071563949,1,0.023705363319726613,4.579194477811447
1,2040,0.5176753997802734,0.0070440164,,0.0,0.5176753997802734,1,0.6282931566,0.0082092183,1,0.11061775681972652,21.368169487419735
1,2040,0.5176753997802734,0.0070440164,,0.0,0.5176753997802734,2,0.5116174817,0.0070138578,1,-0.00605791808027345,1.1702155603385296
1,2040,0.5176753997802734,0.0070440164,0.1,0.10000000149011612,0.6176754012703896,0,0.5847052336,0.008379275,1,-0.032970167670389516,5.3377822077063275
1,2040,0.5176753997802734,0.0070440164,0.1,0.10000000149011612,0.6176754012703896,1,0.5919192433,0.0083750049,1,-0.025756157970389548,4.169853278504562
1,2040,0.5176753997802734,0.0070440164,0.1,0.10000000149011612,0.6176754012703896,2,0.5852618814,0.0083370479,1,-0.03241351987038954,5.247662413579007
1,2040,0.5176753997802734,0.0070440164,0.2,0.20000000298023224,0.7176754027605057,0,0.6585158706,0.0090805469,1,-0.05915953216050562,8.243215795462849
1,2040,0.5176753997802734,0.0070440164,0.2,0.20000000298023224,0.7176754027605057,1,0.6497811079,0.0090912059,1,-0.06789429486050569,9.460306790417143
1,2040,0.5176753997802734,0.0070440164,0.2,0.20000000298023224,0.7176754027605057,2,0.6512150764,0.0090713939,1,-0.0664603263605057,9.260499399153026
1,2040,0.5176753997802734,0.0070440164,0.3,0.30000001192092896,0.8176754117012024,0,0.7019263506,0.0098060612,1,-0.11574906110120242,14.155869119310124
1,2040,0.5176753997802734,0.0070440164,0.3,0.30000001192092896,0.8176754117012024,1,0.6971966624,0.0098362006,1,-0.12047874930120239,14.73430013635143
1,2040,0.5176753997802734,0.0070440164,0.3,0.30000001192092896,0.8176754117012024,2,0.6972997785,0.0098677995,1,-0.12037563320120237,14.721689252066007
1,2040,0.5176753997802734,0.0070440164,0.4,0.4000000059604645,0.9176754057407379,0,nan,nan,0,nan,nan
1,2040,0.5176753997802734,0.0070440164,0.4,0.4000000059604645,0.9176754057407379,1,0.2118104249,0.0020369857,1,-0.7058649808407379,76.91880772057644
1,2040,0.5176753997802734,0.0070440164,0.4,0.4000000059604645,0.9176754057407379,2,0.5663484335,0.0120235207,1,-0.35132697224073794,38.284448950350864
1,2040,0.5176753997802734,0.0070440164,0.5,0.5,1.0176753997802734,0,nan,nan,0,nan,nan
1,2040,0.5176753997802734,0.0070440164,0.5,0.5,1.0176753997802734,1,nan,nan,0,nan,nan
1,2040,0.5176753997802734,0.0070440164,0.5,0.5,1.0176753997802734,2,0.6141778827,0.0090217674,1,-0.4034975170802735,39.648940828027555
1,2040,0.5176753997802734,0.0070440164,0.6,0.6000000238418579,1.1176754236221313,0,nan,nan,0,nan,nan
1,2040,0.5176753997802734,0.0070440164,0.6,0.6000000238418579,1.1176754236221313,1,nan,nan,0,nan,nan
1,2040,0.5176753997802734,0.0070440164,0.6,0.6000000238418579,1.1176754236221313,2,nan,nan,0,nan,nan
1,2040,0.5176753997802734,0.0070440164,0.7,0.699999988079071,1.2176753878593445,0,nan,nan,0,nan,nan
1,2040,0.5176753997802734,0.0070440164,0.7,0.699999988079071,1.2176753878593445,1,nan,nan,0,nan,nan
1,2040,0.5176753997802734,0.0070440164,0.7,0.699999988079071,1.2176753878593445,2,nan,nan,0,nan,nan
1,2040,0.5176753997802734,0.0070440164,0.8,0.800000011920929,1.3176754117012024,0,nan,nan,0,nan,nan
1,2040,0.5176753997802734,0.0070440164,0.8,0.800000011920929,1.3176754117012024,1,nan,nan,0,nan,nan
1,2040,0.5176753997802734,0.0070440164,0.8,0.800000011920929,1.3176754117012024,2,nan,nan,0,nan,nan
