base_order,base_index,base_cl_label,base_cd_train,shift,shift_numeric,cl_target,sample_id,cl_out,cd_out,valid,cl_err,cl_ape_pct
7,83,0.5196746587753296,0.0070502115,,0.0,0.5196746587753296,0,0.5118721724,0.006997345,1,-0.007802486375329543,1.5014175202841251
7,83,0.5196746587753296,0.0070502115,,0.0,0.5196746587753296,1,0.5212485194,0.0070562181,1,0.0015738606246704645,0.3028549878455571
7,83,0.5196746587753296,0.0070502115,,0.0,0.5196746587753296,2,0.51502949,0.0070191594,1,-0.004645168775329611,0.8938609372018372
7,83,0.5196746587753296,0.0070502115,0.1,0.10000000149011612,0.6196746602654457,0,0.589204371,0.0077941623,1,-0.030470289265445705,4.917143013786196
7,83,0.5196746587753296,0.0070502115,0.1,0.10000000149011612,0.6196746602654457,1,0.5865157247,0.007780367,1,-0.03315893556544569,5.3510233178231985
7,83,0.5196746587753296,0.0070502115,0.1,0.10000000149011612,0.6196746602654457,2,0.5891118646,0.007793372,1,-0.03056279566544573,4.932071234339929
7,83,0.5196746587753296,0.0070502115,0.2,0.20000000298023224,0.7196746617555618,0,nan,nan,0,nan,nan
7,83,0.5196746587753296,0.0070502115,0.2,0.20000000298023224,0.7196746617555618,1,0.6707676053,0.0086560426,1,-0.048907056455561815,6.7957174337997115
7,83,0.5196746587753296,0.0070502115,0.2,0.20000000298023224,0.7196746617555618,2,0.6693974733,0.0086820461,1,-0.05027718845556184,6.98609957073055
7,83,0.5196746587753296,0.0070502115,0.3,0.30000001192092896,0.8196746706962585,0,nan,nan,0,nan,nan
7,83,0.5196746587753296,0.0070502115,0.3,0.30000001192092896,0.8196746706962585,1,nan,nan,0,nan,nan
7,83,0.5196746587753296,0.0070502115,0.3,0.30000001192092896,0.8196746706962585,2,0.7478573918,0.0105578713,1,-0.07181727889625855,8.761680879470706
7,83,0.5196746587753296,0.0070502115,0.4,0.4000000059604645,0.9196746647357941,0,nan,nan,0,nan,nan
7,83,0.5196746587753296,0.0070502115,0.4,0.4000000059604645,0.9196746647357941,1,0.7956030369,0.0115206344,1,-0.12407162783579406,13.490817197996599
7,83,0.5196746587753296,0.0070502115,0.4,0.4000000059604645,0.9196746647357941,2,nan,nan,0,nan,nan
7,83,0.5196746587753296,0.0070502115,0.5,0.5,1.0196746587753296,0,nan,nan,0,nan,nan
7,83,0.5196746587753296,0.0070502115,0.5,0.5,1.0196746587753296,1,nan,nan,0,nan,nan
7,83,0.5196746587753296,0.0070502115,0.5,0.5,1.0196746587753296,2,0.7996556163,0.0130514894,1,-0.22001904247532955,21.577376723236537
7,83,0.5196746587753296,0.0070502115,0.6,0.6000000238418579,1.1196746826171875,0,nan,nan,0,nan,nan
7,83,0.5196746587753296,0.0070502115,0.6,0.6000000238418579,1.1196746826171875,1,0.7898874879,0.0149039906,1,-0.32978719471718754,29.453840462510534
7,83,0.5196746587753296,0.0070502115,0.6,0.6000000238418579,1.1196746826171875,2,nan,nan,0,nan,nan
7,83,0.5196746587753296,0.0070502115,0.7,0.699999988079071,1.2196746468544006,0,nan,nan,0,nan,nan
7,83,0.5196746587753296,0.0070502115,0.7,0.699999988079071,1.2196746468544006,1,nan,nan,0,nan,nan
7,83,0.5196746587753296,0.0070502115,0.7,0.699999988079071,1.2196746468544006,2,0.9231296182,0.0144504793,1,-0.2965450286544007,24.31345354428778
7,83,0.5196746587753296,0.0070502115,0.8,0.800000011920929,1.3196746706962585,0,nan,nan,0,nan,nan
7,83,0.5196746587753296,0.0070502115,0.8,0.800000011920929,1.3196746706962585,1,0.7987520099,0.0123964427,1,-0.5209226607962586,39.47356665725959
7,83,0.5196746587753296,0.0070502115,0.8,0.800000011920929,1.3196746706962585,2,nan,nan,0,nan,nan
