attempt,shift,shift_numeric,cl_target,sample_id,cl_out,cd_out,valid,abs_cl_err
1,,0.0,0.5468271374702454,0,0.5483253002,0.0069067329,1,0.2739737344941463
1,,0.0,0.5468271374702454,1,0.5519864559,0.0085587315,1,0.9435008023966851
1,,0.0,0.5468271374702454,2,nan,nan,0,nan
1,0.1,0.10000000149011612,0.6468271613121033,0,0.6235147119,0.007709513,1,3.604123451589987
1,0.1,0.10000000149011612,0.6468271613121033,1,0.6207237244,0.0076841684,1,4.035612366548099
1,0.1,0.10000000149011612,0.6468271613121033,2,nan,nan,0,nan
1,0.2,0.20000000298023224,0.7468271255493164,0,nan,nan,0,nan
1,0.2,0.20000000298023224,0.7468271255493164,1,0.6981055737,0.0083473492,1,6.523805869193628
1,0.2,0.20000000298023224,0.7468271255493164,2,0.6948453188,0.0083261002,1,6.9603533362666825
1,0.3,0.30000001192092896,0.8468271493911743,0,nan,nan,0,nan
1,0.3,0.30000001192092896,0.8468271493911743,1,nan,nan,0,nan
1,0.3,0.30000001192092896,0.8468271493911743,2,nan,nan,0,nan
1,0.4,0.4000000059604645,0.9468271732330322,0,0.7984196544,0.0123794023,1,15.674193034224034
1,0.4,0.4000000059604645,0.9468271732330322,1,nan,nan,0,nan
1,0.4,0.4000000059604645,0.9468271732330322,2,nan,nan,0,nan
1,0.5,0.5,1.0468270778656006,0,nan,nan,0,nan
1,0.5,0.5,1.0468270778656006,1,nan,nan,0,nan
1,0.5,0.5,1.0468270778656006,2,nan,nan,0,nan
1,0.6,0.6000000238418579,1.146827220916748,0,0.925275445,0.0140047949,1,19.31867084037685
1,0.6,0.6000000238418579,1.146827220916748,1,0.9136433601,0.0140511524,1,20.332954830837206
1,0.6,0.6000000238418579,1.146827220916748,2,nan,nan,0,nan
1,0.7,0.699999988079071,1.2468271255493164,0,nan,nan,0,nan
1,0.7,0.699999988079071,1.2468271255493164,1,nan,nan,0,nan
1,0.7,0.699999988079071,1.2468271255493164,2,nan,nan,0,nan
1,0.8,0.800000011920929,1.3468271493911743,0,0.8456557989,0.0117744822,1,37.211259864914815
1,0.8,0.800000011920929,1.3468271493911743,1,0.8024947643,0.0132274032,1,40.415905288012404
1,0.8,0.800000011920929,1.3468271493911743,2,nan,nan,0,nan
2,,0.0,0.5468271374702454,0,0.544144094,0.0068910238,1,0.49065660542338896
2,,0.0,0.5468271374702454,1,0.5452890396,0.0069011701,1,0.28127679934851163
2,,0.0,0.5468271374702454,2,0.5524095297,0.0069303345,1,1.0208696400072879
2,0.1,0.10000000149011612,0.6468271613121033,0,nan,nan,0,nan
2,0.1,0.10000000149011612,0.6468271613121033,1,nan,nan,0,nan
2,0.1,0.10000000149011612,0.6468271613121033,2,0.623727262,0.0077130082,1,3.5712630349728456
2,0.2,0.20000000298023224,0.7468271255493164,0,0.6873905063,0.0082796887,1,7.95855121164738
2,0.2,0.20000000298023224,0.7468271255493164,1,0.6991224885,0.0083716605,1,6.387641184595165
2,0.2,0.20000000298023224,0.7468271255493164,2,0.6987546086,0.008342633,1,6.436900228276713
2,0.3,0.30000001192092896,0.8468271493911743,0,nan,nan,0,nan
2,0.3,0.30000001192092896,0.8468271493911743,1,nan,nan,0,nan
2,0.3,0.30000001192092896,0.8468271493911743,2,0.7728245258,0.0094445096,1,8.738810942041523
2,0.4,0.4000000059604645,0.9468271732330322,0,0.8566724658,0.0110416561,1,9.521770179576736
2,0.4,0.4000000059604645,0.9468271732330322,1,nan,nan,0,nan
2,0.4,0.4000000059604645,0.9468271732330322,2,nan,nan,0,nan
2,0.5,0.5,1.0468270778656006,0,nan,nan,0,nan
2,0.5,0.5,1.0468270778656006,1,nan,nan,0,nan
2,0.5,0.5,1.0468270778656006,2,nan,nan,0,nan
2,0.6,0.6000000238418579,1.146827220916748,0,nan,nan,0,nan
2,0.6,0.6000000238418579,1.146827220916748,1,0.9070693254,0.0141168647,1,20.906191546891517
2,0.6,0.6000000238418579,1.146827220916748,2,nan,nan,0,nan
2,0.7,0.699999988079071,1.2468271255493164,0,nan,nan,0,nan
2,0.7,0.699999988079071,1.2468271255493164,1,nan,nan,0,nan
2,0.7,0.699999988079071,1.2468271255493164,2,nan,nan,0,nan
2,0.8,0.800000011920929,1.3468271493911743,0,nan,nan,0,nan
2,0.8,0.800000011920929,1.3468271493911743,1,nan,nan,0,nan
2,0.8,0.800000011920929,1.3468271493911743,2,nan,nan,0,nan
3,,0.0,0.5468271374702454,0,0.5464031696,0.0069022463,1,0.07753233905082386
3,,0.0,0.5468271374702454,1,0.5442798734,0.0068949144,1,0.46582619912202494
3,,0.0,0.5468271374702454,2,0.5439772606,0.006903043,1,0.5211659544604214
3,0.1,0.10000000149011612,0.6468271613121033,0,0.6260467768,0.0077143968,1,3.2126641790907198
3,0.1,0.10000000149011612,0.6468271613121033,1,0.623458147,0.0076922425,1,3.6128684306791765
3,0.1,0.10000000149011612,0.6468271613121033,2,0.6317617297,0.0077854702,1,2.329127858753289
3,0.2,0.20000000298023224,0.7468271255493164,0,0.6962561011,0.0083533004,1,6.771449873639726
3,0.2,0.20000000298023224,0.7468271255493164,1,0.7025991678,0.0083721243,1,5.922114534442664
3,0.2,0.20000000298023224,0.7468271255493164,2,0.693988204,0.0082814656,1,7.075120833412626
3,0.3,0.30000001192092896,0.8468271493911743,0,nan,nan,0,nan
3,0.3,0.30000001192092896,0.8468271493911743,1,nan,nan,0,nan
3,0.3,0.30000001192092896,0.8468271493911743,2,nan,nan,0,nan
3,0.4,0.4000000059604645,0.9468271732330322,0,nan,nan,0,nan
3,0.4,0.4000000059604645,0.9468271732330322,1,nan,nan,0,nan
3,0.4,0.4000000059604645,0.9468271732330322,2,nan,nan,0,nan
3,0.5,0.5,1.0468270778656006,0,nan,nan,0,nan
3,0.5,0.5,1.0468270778656006,1,nan,nan,0,nan
3,0.5,0.5,1.0468270778656006,2,nan,nan,0,nan
3,0.6,0.6000000238418579,1.146827220916748,0,0.9052006602,0.0140119968,1,21.069133720387033
