attempt,shift,shift_numeric,cl_target,sample_id,cl_out,cd_out,valid,abs_cl_err
1,,0.0,0.5176753997802734,0,0.7973207235,0.0095343711,1,54.01943454110851
1,,0.0,0.5176753997802734,1,0.5214845538,0.0070627551,1,0.7358190134867101
1,,0.0,0.5176753997802734,2,0.5151543021,0.0070280191,1,0.48700357045042064
1,0.1,0.10000000149011612,0.6176754236221313,0,0.5908358097,0.0082951738,1,4.345261750053161
1,0.1,0.10000000149011612,0.6176754236221313,1,0.5884116292,0.0082902396,1,4.737730093019491
1,0.1,0.10000000149011612,0.6176754236221313,2,nan,nan,0,nan
1,0.2,0.20000000298023224,0.7176753878593445,0,0.6556892991,0.0091066211,1,8.637064863577715
1,0.2,0.20000000298023224,0.7176753878593445,1,0.6548157334,0.0091624223,1,8.758786426665674
1,0.2,0.20000000298023224,0.7176753878593445,2,0.6597355604,0.0091506941,1,8.073263823657827
1,0.3,0.30000001192092896,0.8176754117012024,0,0.7004555464,0.0099244062,1,14.335745409944808
1,0.3,0.30000001192092896,0.8176754117012024,1,0.6946784258,0.0097902203,1,15.042275228174319
1,0.3,0.30000001192092896,0.8176754117012024,2,0.6977297664,0.0096010603,1,14.669102627367907
1,0.4,0.4000000059604645,0.9176753759384155,0,0.1784374863,0.0024280844,1,80.55548933984093
1,0.4,0.4000000059604645,0.9176753759384155,1,0.5293567181,0.009860524,1,42.31547102822941
1,0.4,0.4000000059604645,0.9176753759384155,2,0.5463665724,0.012119255,1,40.46189025816617
1,0.5,0.5,1.0176753997802734,0,nan,nan,0,nan
1,0.5,0.5,1.0176753997802734,1,nan,nan,0,nan
1,0.5,0.5,1.0176753997802734,2,nan,nan,0,nan
1,0.6,0.6000000238418579,1.1176754236221313,0,nan,nan,0,nan
1,0.6,0.6000000238418579,1.1176754236221313,1,nan,nan,0,nan
1,0.6,0.6000000238418579,1.1176754236221313,2,nan,nan,0,nan
1,0.7,0.699999988079071,1.2176754474639893,0,nan,nan,0,nan
1,0.7,0.699999988079071,1.2176754474639893,1,nan,nan,0,nan
1,0.7,0.699999988079071,1.2176754474639893,2,nan,nan,0,nan
1,0.8,0.800000011920929,1.3176753520965576,0,nan,nan,0,nan
1,0.8,0.800000011920929,1.3176753520965576,1,nan,nan,0,nan
1,0.8,0.800000011920929,1.3176753520965576,2,nan,nan,0,nan
2,,0.0,0.5176753997802734,0,0.5161826611,0.0070350505,1,0.2883541850563177
2,,0.0,0.5176753997802734,1,0.516859591,0.0070367055,1,0.1575907954327556
2,,0.0,0.5176753997802734,2,0.5105486512,0.0069989925,1,1.3766828756588276
2,0.1,0.10000000149011612,0.6176754236221313,0,0.5937828422,0.0083338842,1,3.8681450659024215
2,0.1,0.10000000149011612,0.6176754236221313,1,0.6002581716,0.0083310818,1,2.819806544996449
2,0.1,0.10000000149011612,0.6176754236221313,2,0.5908346772,0.0083311582,1,4.345445098775919
2,0.2,0.20000000298023224,0.7176753878593445,0,0.6618626118,0.0089701293,1,7.776883115055794
2,0.2,0.20000000298023224,0.7176753878593445,1,0.6525815725,0.0090786275,1,9.07009164038687
2,0.2,0.20000000298023224,0.7176753878593445,2,0.6569196582,0.0090415766,1,8.465628149874895
2,0.3,0.30000001192092896,0.8176754117012024,0,0.696873188,0.0097671151,1,14.773860381819375
2,0.3,0.30000001192092896,0.8176754117012024,1,0.6994608045,0.0097137699,1,14.457400272713683
2,0.3,0.30000001192092896,0.8176754117012024,2,0.6980548501,0.0095866015,1,14.62934556786141
2,0.4,0.4000000059604645,0.9176753759384155,0,nan,nan,0,nan
2,0.4,0.4000000059604645,0.9176753759384155,1,nan,nan,0,nan
2,0.4,0.4000000059604645,0.9176753759384155,2,nan,nan,0,nan
2,0.5,0.5,1.0176753997802734,0,nan,nan,0,nan
2,0.5,0.5,1.0176753997802734,1,nan,nan,0,nan
2,0.5,0.5,1.0176753997802734,2,nan,nan,0,nan
2,0.6,0.6000000238418579,1.1176754236221313,0,nan,nan,0,nan
2,0.6,0.6000000238418579,1.1176754236221313,1,nan,nan,0,nan
2,0.6,0.6000000238418579,1.1176754236221313,2,nan,nan,0,nan
2,0.7,0.699999988079071,1.2176754474639893,0,nan,nan,0,nan
2,0.7,0.699999988079071,1.2176754474639893,1,nan,nan,0,nan
2,0.7,0.699999988079071,1.2176754474639893,2,nan,nan,0,nan
2,0.8,0.800000011920929,1.3176753520965576,0,nan,nan,0,nan
2,0.8,0.800000011920929,1.3176753520965576,1,nan,nan,0,nan
2,0.8,0.800000011920929,1.3176753520965576,2,nan,nan,0,nan
3,,0.0,0.5176753997802734,0,nan,nan,0,nan
3,,0.0,0.5176753997802734,1,0.5572384596,0.0072289612,1,7.642445408168711
3,,0.0,0.5176753997802734,2,0.5338394642,0.0071222438,1,3.12243240196218
3,0.1,0.10000000149011612,0.6176754236221313,0,0.5900884271,0.0083308108,1,4.466260995193483
3,0.1,0.10000000149011612,0.6176754236221313,1,0.5856038332,0.0083714053,1,5.1923047600079775
3,0.1,0.10000000149011612,0.6176754236221313,2,0.5922575593,0.0083099334,1,4.115084290237351
3,0.2,0.20000000298023224,0.7176753878593445,0,0.654476285,0.0091674319,1,8.80608474645514
3,0.2,0.20000000298023224,0.7176753878593445,1,0.6536668539,0.0091048926,1,8.918869873783294
3,0.2,0.20000000298023224,0.7176753878593445,2,0.6544709802,0.0090627037,1,8.806823910719329
3,0.3,0.30000001192092896,0.8176754117012024,0,0.6988191009,0.0099681113,1,14.535879286612971
3,0.3,0.30000001192092896,0.8176754117012024,1,0.6998377442,0.0097221965,1,14.411301332399978
3,0.3,0.30000001192092896,0.8176754117012024,2,0.6981741786,0.0097786169,1,14.614751940819145
3,0.4,0.4000000059604645,0.9176753759384155,0,nan,nan,0,nan
3,0.4,0.4000000059604645,0.9176753759384155,1,-0.0396495201,0.0047886898,1,104.32064770828731
3,0.4,0.4000000059604645,0.9176753759384155,2,0.2144938409,0.0023811001,1,76.62639245597514
3,0.5,0.5,1.0176753997802734,0,nan,nan,0,nan
3,0.5,0.5,1.0176753997802734,1,nan,nan,0,nan
3,0.5,0.5,1.0176753997802734,2,nan,nan,0,nan
3,0.6,0.6000000238418579,1.1176754236221313,0,nan,nan,0,nan
3,0.6,0.6000000238418579,1.1176754236221313,1,nan,nan,0,nan
3,0.6,0.6000000238418579,1.1176754236221313,2,nan,nan,0,nan
3,0.7,0.699999988079071,1.2176754474639893,0,nan,nan,0,nan
3,0.7,0.699999988079071,1.2176754474639893,1,nan,nan,0,nan
3,0.7,0.699999988079071,1.2176754474639893,2,nan,nan,0,nan
3,0.8,0.800000011920929,1.3176753520965576,0,nan,nan,0,nan
3,0.8,0.800000011920929,1.3176753520965576,1,nan,nan,0,nan
3,0.8,0.800000011920929,1.3176753520965576,2,nan,nan,0,nan
4,,0.0,0.5176753997802734,0,0.5061926842,0.0069846432,1,2.2181304317623156
4,,0.0,0.5176753997802734,1,nan,nan,0,nan
4,,0.0,0.5176753997802734,2,nan,nan,0,nan
