attempt,shift,shift_numeric,cl_target,sample_id,cl_out,cd_out,valid,abs_cl_err
1,,0.0,0.5097565054893494,0,0.5166841149,0.0101411697,1,0.006927609410650626
1,,0.0,0.5097565054893494,1,0.4863337874,0.0102253482,1,0.02342271808934937
1,,0.0,0.5097565054893494,2,0.4902256727,0.0103143798,1,0.01953083278934936
1,0.1,0.10000000149011612,0.6097565293312073,0,0.5888515711,0.0114573771,1,0.020904958231207305
1,0.1,0.10000000149011612,0.6097565293312073,1,0.5790129304,0.0112719182,1,0.03074359893120726
1,0.1,0.10000000149011612,0.6097565293312073,2,0.5923640132,0.0113439569,1,0.017392516131207292
1,0.2,0.20000000298023224,0.7097564935684204,0,nan,nan,0,nan
1,0.2,0.20000000298023224,0.7097564935684204,1,nan,nan,0,nan
1,0.2,0.20000000298023224,0.7097564935684204,2,nan,nan,0,nan
1,0.3,0.30000001192092896,0.8097565174102783,0,nan,nan,0,nan
1,0.3,0.30000001192092896,0.8097565174102783,1,nan,nan,0,nan
1,0.3,0.30000001192092896,0.8097565174102783,2,nan,nan,0,nan
1,0.4,0.4000000059604645,0.9097565412521362,0,nan,nan,0,nan
1,0.4,0.4000000059604645,0.9097565412521362,1,nan,nan,0,nan
1,0.4,0.4000000059604645,0.9097565412521362,2,nan,nan,0,nan
1,0.5,0.5,1.0097565650939941,0,nan,nan,0,nan
1,0.5,0.5,1.0097565650939941,1,nan,nan,0,nan
1,0.5,0.5,1.0097565650939941,2,nan,nan,0,nan
1,0.6,0.6000000238418579,1.1097564697265625,0,nan,nan,0,nan
1,0.6,0.6000000238418579,1.1097564697265625,1,nan,nan,0,nan
1,0.6,0.6000000238418579,1.1097564697265625,2,nan,nan,0,nan
1,0.7,0.699999988079071,1.2097564935684204,0,nan,nan,0,nan
1,0.7,0.699999988079071,1.2097564935684204,1,nan,nan,0,nan
1,0.7,0.699999988079071,1.2097564935684204,2,nan,nan,0,nan
1,0.8,0.800000011920929,1.3097565174102783,0,nan,nan,0,nan
1,0.8,0.800000011920929,1.3097565174102783,1,nan,nan,0,nan
1,0.8,0.800000011920929,1.3097565174102783,2,nan,nan,0,nan
2,,0.0,0.5097565054893494,0,0.5051345229,0.0101342797,1,0.004621982589349316
2,,0.0,0.5097565054893494,1,0.4893298745,0.0102685355,1,0.02042663098934938
2,,0.0,0.5097565054893494,2,0.4987134039,0.0102283368,1,0.011043101589349347
2,0.1,0.10000000149011612,0.6097565293312073,0,0.591073513,0.0114986347,1,0.01868301633120728
2,0.1,0.10000000149011612,0.6097565293312073,1,0.5791853666,0.0112626413,1,0.030571162731207302
2,0.1,0.10000000149011612,0.6097565293312073,2,0.600035727,0.0113119688,1,0.009720802331207312
2,0.2,0.20000000298023224,0.7097564935684204,0,nan,nan,0,nan
2,0.2,0.20000000298023224,0.7097564935684204,1,nan,nan,0,nan
2,0.2,0.20000000298023224,0.7097564935684204,2,0.6176660061,0.0150017133,1,0.09209048746842041
2,0.3,0.30000001192092896,0.8097565174102783,0,nan,nan,0,nan
2,0.3,0.30000001192092896,0.8097565174102783,1,nan,nan,0,nan
2,0.3,0.30000001192092896,0.8097565174102783,2,nan,nan,0,nan
2,0.4,0.4000000059604645,0.9097565412521362,0,nan,nan,0,nan
2,0.4,0.4000000059604645,0.9097565412521362,1,nan,nan,0,nan
2,0.4,0.4000000059604645,0.9097565412521362,2,nan,nan,0,nan
2,0.5,0.5,1.0097565650939941,0,nan,nan,0,nan
2,0.5,0.5,1.0097565650939941,1,nan,nan,0,nan
2,0.5,0.5,1.0097565650939941,2,nan,nan,0,nan
2,0.6,0.6000000238418579,1.1097564697265625,0,nan,nan,0,nan
2,0.6,0.6000000238418579,1.1097564697265625,1,nan,nan,0,nan
2,0.6,0.6000000238418579,1.1097564697265625,2,nan,nan,0,nan
2,0.7,0.699999988079071,1.2097564935684204,0,nan,nan,0,nan
2,0.7,0.699999988079071,1.2097564935684204,1,nan,nan,0,nan
2,0.7,0.699999988079071,1.2097564935684204,2,nan,nan,0,nan
2,0.8,0.800000011920929,1.3097565174102783,0,nan,nan,0,nan
2,0.8,0.800000011920929,1.3097565174102783,1,nan,nan,0,nan
2,0.8,0.800000011920929,1.3097565174102783,2,nan,nan,0,nan
3,,0.0,0.5097565054893494,0,0.4931609333,0.0104039991,1,0.016595572189349372
3,,0.0,0.5097565054893494,1,0.5031040311,0.0102173612,1,0.00665247438934935
3,,0.0,0.5097565054893494,2,0.4981503189,0.0101627251,1,0.011606186589349365
3,0.1,0.10000000149011612,0.6097565293312073,0,0.5863941908,0.011141507,1,0.023362338531207283
3,0.1,0.10000000149011612,0.6097565293312073,1,0.5933753848,0.0114707956,1,0.016381144531207315
3,0.1,0.10000000149011612,0.6097565293312073,2,0.6020120978,0.0113445101,1,0.0077444315312072964
3,0.2,0.20000000298023224,0.7097564935684204,0,nan,nan,0,nan
3,0.2,0.20000000298023224,0.7097564935684204,1,nan,nan,0,nan
3,0.2,0.20000000298023224,0.7097564935684204,2,nan,nan,0,nan
3,0.3,0.30000001192092896,0.8097565174102783,0,nan,nan,0,nan
3,0.3,0.30000001192092896,0.8097565174102783,1,0.606469512,0.0170554761,1,0.20328700541027833
3,0.3,0.30000001192092896,0.8097565174102783,2,nan,nan,0,nan
3,0.4,0.4000000059604645,0.9097565412521362,0,nan,nan,0,nan
3,0.4,0.4000000059604645,0.9097565412521362,1,nan,nan,0,nan
3,0.4,0.4000000059604645,0.9097565412521362,2,nan,nan,0,nan
3,0.5,0.5,1.0097565650939941,0,nan,nan,0,nan
3,0.5,0.5,1.0097565650939941,1,nan,nan,0,nan
3,0.5,0.5,1.0097565650939941,2,nan,nan,0,nan
3,0.6,0.6000000238418579,1.1097564697265625,0,nan,nan,0,nan
3,0.6,0.6000000238418579,1.1097564697265625,1,nan,nan,0,nan
3,0.6,0.6000000238418579,1.1097564697265625,2,nan,nan,0,nan
3,0.7,0.699999988079071,1.2097564935684204,0,nan,nan,0,nan
3,0.7,0.699999988079071,1.2097564935684204,1,nan,nan,0,nan
3,0.7,0.699999988079071,1.2097564935684204,2,nan,nan,0,nan
3,0.8,0.800000011920929,1.3097565174102783,0,nan,nan,0,nan
3,0.8,0.800000011920929,1.3097565174102783,1,nan,nan,0,nan
3,0.8,0.800000011920929,1.3097565174102783,2,nan,nan,0,nan
4,,0.0,0.5097565054893494,0,0.4987898469,0.0101239271,1,0.010966658589349365
4,,0.0,0.5097565054893494,1,0.4928071797,0.0103050247,1,0.01694932578934938
4,,0.0,0.5097565054893494,2,0.4970121682,0.0102337208,1,0.012744337289349372
4,0.1,0.10000000149011612,0.6097565293312073,0,0.5892499089,0.0113411453,1,0.020506620431207323
4,0.1,0.10000000149011612,0.6097565293312073,1,0.5964262486,0.0114316177,1,0.013330280731207234
4,0.1,0.10000000149011612,0.6097565293312073,2,0.5782149434,0.0111052059,1,0.03154158593120726
4,0.2,0.20000000298023224,0.7097564935684204,0,nan,nan,0,nan
4,0.2,0.20000000298023224,0.7097564935684204,1,nan,nan,0,nan
4,0.2,0.20000000298023224,0.7097564935684204,2,nan,nan,0,nan
4,0.3,0.30000001192092896,0.8097565174102783,0,nan,nan,0,nan
4,0.3,0.30000001192092896,0.8097565174102783,1,nan,nan,0,nan
4,0.3,0.30000001192092896,0.8097565174102783,2,nan,nan,0,nan
4,0.4,0.4000000059604645,0.9097565412521362,0,nan,nan,0,nan
4,0.4,0.4000000059604645,0.9097565412521362,1,nan,nan,0,nan
4,0.4,0.4000000059604645,0.9097565412521362,2,nan,nan,0,nan
4,0.5,0.5,1.0097565650939941,0,nan,nan,0,nan
4,0.5,0.5,1.0097565650939941,1,nan,nan,0,nan
4,0.5,0.5,1.0097565650939941,2,nan,nan,0,nan
4,0.6,0.6000000238418579,1.1097564697265625,0,nan,nan,0,nan
4,0.6,0.6000000238418579,1.1097564697265625,1,nan,nan,0,nan
4,0.6,0.6000000238418579,1.1097564697265625,2,nan,nan,0,nan
4,0.7,0.699999988079071,1.2097564935684204,0,nan,nan,0,nan
4,0.7,0.699999988079071,1.2097564935684204,1,nan,nan,0,nan
4,0.7,0.699999988079071,1.2097564935684204,2,nan,nan,0,nan
4,0.8,0.800000011920929,1.3097565174102783,0,nan,nan,0,nan
4,0.8,0.800000011920929,1.3097565174102783,1,nan,nan,0,nan
4,0.8,0.800000011920929,1.3097565174102783,2,nan,nan,0,nan
5,,0.0,0.5097565054893494,0,0.5091437101,0.0101898657,1,0.0006127953893493299
5,,0.0,0.5097565054893494,1,0.504842937,0.0101998895,1,0.004913568489349318
5,,0.0,0.5097565054893494,2,0.4753268659,0.010252594,1,0.03442963958934936
5,0.1,0.10000000149011612,0.6097565293312073,0,0.6015719771,0.0113929836,1,0.008184552231207287
5,0.1,0.10000000149011612,0.6097565293312073,1,0.5789439082,0.0112311775,1,0.030812621131207307
5,0.1,0.10000000149011612,0.6097565293312073,2,0.5802490711,0.0114541026,1,0.029507458231207262
5,0.2,0.20000000298023224,0.7097564935684204,0,nan,nan,0,nan
5,0.2,0.20000000298023224,0.7097564935684204,1,nan,nan,0,nan
5,0.2,0.20000000298023224,0.7097564935684204,2,nan,nan,0,nan
5,0.3,0.30000001192092896,0.8097565174102783,0,nan,nan,0,nan
5,0.3,0.30000001192092896,0.8097565174102783,1,nan,nan,0,nan
5,0.3,0.30000001192092896,0.8097565174102783,2,nan,nan,0,nan
5,0.4,0.4000000059604645,0.9097565412521362,0,nan,nan,0,nan
5,0.4,0.4000000059604645,0.9097565412521362,1,nan,nan,0,nan
5,0.4,0.4000000059604645,0.9097565412521362,2,nan,nan,0,nan
5,0.5,0.5,1.0097565650939941,0,nan,nan,0,nan
5,0.5,0.5,1.0097565650939941,1,nan,nan,0,nan
5,0.5,0.5,1.0097565650939941,2,nan,nan,0,nan
5,0.6,0.6000000238418579,1.1097564697265625,0,nan,nan,0,nan
5,0.6,0.6000000238418579,1.1097564697265625,1,nan,nan,0,nan
5,0.6,0.6000000238418579,1.1097564697265625,2,nan,nan,0,nan
5,0.7,0.699999988079071,1.2097564935684204,0,nan,nan,0,nan
5,0.7,0.699999988079071,1.2097564935684204,1,nan,nan,0,nan
5,0.7,0.699999988079071,1.2097564935684204,2,nan,nan,0,nan
5,0.8,0.800000011920929,1.3097565174102783,0,nan,nan,0,nan
5,0.8,0.800000011920929,1.3097565174102783,1,nan,nan,0,nan
5,0.8,0.800000011920929,1.3097565174102783,2,nan,nan,0,nan
6,,0.0,0.5097565054893494,0,0.4933583438,0.0102190673,1,0.016398161689349378
6,,0.0,0.5097565054893494,1,0.495477289,0.0100947274,1,0.014279216489349378
6,,0.0,0.5097565054893494,2,0.4880015254,0.0101964483,1,0.02175498008934934
6,0.1,0.10000000149011612,0.6097565293312073,0,0.5764194727,0.0111663025,1,0.03333705663120723
6,0.1,0.10000000149011612,0.6097565293312073,1,0.6026943326,0.0113934511,1,0.0070621967312072265
6,0.1,0.10000000149011612,0.6097565293312073,2,0.594722867,0.0113742361,1,0.015033662331207287
