attempt,shift,shift_numeric,cl_target,sample_id,cl_out,cd_out,valid,abs_cl_err
1,,0.0,0.5037943720817566,0,0.522075057,0.0353075899,1,0.018280684918243417
1,,0.0,0.5037943720817566,1,0.5739114881,0.0362254083,1,0.07011711601824344
1,,0.0,0.5037943720817566,2,0.5861265063,0.0361886173,1,0.08233213421824337
1,0.1,0.10000000149011612,0.6037943959236145,0,0.5953066945,0.0352709144,1,0.008487701423614546
1,0.1,0.10000000149011612,0.6037943959236145,1,0.5788734555,0.035023924,1,0.02492094042361448
1,0.1,0.10000000149011612,0.6037943959236145,2,0.589528203,0.0349994116,1,0.014266192923614529
1,0.2,0.20000000298023224,0.7037943601608276,0,0.2742033601,0.0503157191,1,0.4295910000608276
1,0.2,0.20000000298023224,0.7037943601608276,1,0.6965667009,0.0309545808,1,0.00722765926082769
1,0.2,0.20000000298023224,0.7037943601608276,2,0.7282845378,0.0309739728,1,0.024490177639172384
1,0.3,0.30000001192092896,0.8037943840026855,0,nan,nan,0,nan
1,0.3,0.30000001192092896,0.8037943840026855,1,nan,nan,0,nan
1,0.3,0.30000001192092896,0.8037943840026855,2,nan,nan,0,nan
1,0.4,0.4000000059604645,0.9037944078445435,0,nan,nan,0,nan
1,0.4,0.4000000059604645,0.9037944078445435,1,0.2441334575,0.0515456721,1,0.6596609503445434
1,0.4,0.4000000059604645,0.9037944078445435,2,nan,nan,0,nan
1,0.5,0.5,1.0037944316864014,0,nan,nan,0,nan
1,0.5,0.5,1.0037944316864014,1,nan,nan,0,nan
1,0.5,0.5,1.0037944316864014,2,nan,nan,0,nan
1,0.6,0.6000000238418579,1.1037943363189697,0,nan,nan,0,nan
1,0.6,0.6000000238418579,1.1037943363189697,1,nan,nan,0,nan
1,0.6,0.6000000238418579,1.1037943363189697,2,nan,nan,0,nan
1,0.7,0.699999988079071,1.2037943601608276,0,nan,nan,0,nan
1,0.7,0.699999988079071,1.2037943601608276,1,nan,nan,0,nan
