base_order,base_index,base_cl_label,base_cd_train,shift,shift_numeric,cl_target,sample_id,cl_out,cd_out,valid,cl_err,cl_ape_pct
6,68,0.5196746587753296,0.0070502115,,0.0,0.5196746587753296,0,0.5182344317,0.0070170979,1,-0.0014402270753295365,0.2771401397027113
6,68,0.5196746587753296,0.0070502115,,0.0,0.5196746587753296,1,0.5166541338,0.0070445798,1,-0.0030205249753295638,0.5812338401198478
6,68,0.5196746587753296,0.0070502115,,0.0,0.5196746587753296,2,0.5145039558,0.0070386524,1,-0.005170702975329622,0.9949884775053206
6,68,0.5196746587753296,0.0070502115,0.1,0.10000000149011612,0.6196746602654457,0,0.5935820341,0.0077789626,1,-0.02609262616544572,4.210697619016502
6,68,0.5196746587753296,0.0070502115,0.1,0.10000000149011612,0.6196746602654457,1,0.591360271,0.0078091929,1,-0.028314389265445716,4.569234645372925
6,68,0.5196746587753296,0.0070502115,0.1,0.10000000149011612,0.6196746602654457,2,0.5918485522,0.00778194,1,-0.02782610806544572,4.490438265383652
6,68,0.5196746587753296,0.0070502115,0.2,0.20000000298023224,0.7196746617555618,0,0.6700186729,0.008760591,1,-0.04965598885556188,6.899782845547449
6,68,0.5196746587753296,0.0070502115,0.2,0.20000000298023224,0.7196746617555618,1,0.663459301,0.008580829,1,-0.05621536075556188,7.81121856068006
6,68,0.5196746587753296,0.0070502115,0.2,0.20000000298023224,0.7196746617555618,2,0.6677756906,0.0086527346,1,-0.05189897115556186,7.211448994044116
6,68,0.5196746587753296,0.0070502115,0.3,0.30000001192092896,0.8196746706962585,0,nan,nan,0,nan,nan
6,68,0.5196746587753296,0.0070502115,0.3,0.30000001192092896,0.8196746706962585,1,nan,nan,0,nan,nan
6,68,0.5196746587753296,0.0070502115,0.3,0.30000001192092896,0.8196746706962585,2,nan,nan,0,nan,nan
6,68,0.5196746587753296,0.0070502115,0.4,0.4000000059604645,0.9196746647357941,0,0.7959870696,0.0112921903,1,-0.12368759513579408,13.449059746723293
6,68,0.5196746587753296,0.0070502115,0.4,0.4000000059604645,0.9196746647357941,1,nan,nan,0,nan,nan
6,68,0.5196746587753296,0.0070502115,0.4,0.4000000059604645,0.9196746647357941,2,nan,nan,0,nan,nan
6,68,0.5196746587753296,0.0070502115,0.5,0.5,1.0196746587753296,0,nan,nan,0,nan,nan
6,68,0.5196746587753296,0.0070502115,0.5,0.5,1.0196746587753296,1,nan,nan,0,nan,nan
6,68,0.5196746587753296,0.0070502115,0.5,0.5,1.0196746587753296,2,0.8080949187,0.0130403275,1,-0.21157974007532954,20.749730147206495
6,68,0.5196746587753296,0.0070502115,0.6,0.6000000238418579,1.1196746826171875,0,nan,nan,0,nan,nan
6,68,0.5196746587753296,0.0070502115,0.6,0.6000000238418579,1.1196746826171875,1,0.7868750095,0.0145280221,1,-0.3327996731171875,29.72288989684787
6,68,0.5196746587753296,0.0070502115,0.6,0.6000000238418579,1.1196746826171875,2,nan,nan,0,nan,nan
6,68,0.5196746587753296,0.0070502115,0.7,0.699999988079071,1.2196746468544006,0,nan,nan,0,nan,nan
6,68,0.5196746587753296,0.0070502115,0.7,0.699999988079071,1.2196746468544006,1,nan,nan,0,nan,nan
6,68,0.5196746587753296,0.0070502115,0.7,0.699999988079071,1.2196746468544006,2,0.952660203,0.0131861409,1,-0.26701444385440065,21.892268117816805
6,68,0.5196746587753296,0.0070502115,0.8,0.800000011920929,1.3196746706962585,0,nan,nan,0,nan,nan
6,68,0.5196746587753296,0.0070502115,0.8,0.800000011920929,1.3196746706962585,1,nan,nan,0,nan,nan
6,68,0.5196746587753296,0.0070502115,0.8,0.800000011920929,1.3196746706962585,2,nan,nan,0,nan,nan
