shift,shift_numeric,cl_target,best_cl_out,best_cd_out,best_ape_cl_err,best_attempt,best_sample_id,has_valid
,0.0,0.5036484599113464,0.5039612055,0.0229984298,0.06209600813802227,11,1,1
0.1,0.10000000149011612,0.6036484837532043,0.6069131494,0.0256844871,0.5408223054744461,1,0,1
0.2,0.20000000298023224,0.7036484479904175,0.6412320137,0.0286828335,8.870400335377054,11,1,1
0.3,0.30000001192092896,0.8036484718322754,0.6329609752,0.0304028895,21.239074373291224,10,0,1
0.4,0.4000000059604645,0.9036484956741333,0.6246917248,0.0299105663,30.87005314671918,10,0,1
0.5,0.5,1.0036485195159912,0.9097405672,0.030996833,9.35665728489076,14,1,1
0.6,0.6000000238418579,1.1036484241485596,0.7978278995,0.0275657047,27.70995889243383,10,0,1
0.7,0.699999988079071,1.2036484479904175,nan,nan,nan,15,0,0
0.8,0.800000011920929,1.3036484718322754,nan,nan,nan,15,0,0
