1,0.4112696376139835
2,0.16721952428757134
3,0.12640399081727205
4,0.1012654028896053
5,0.0890454680548381
6,0.07879847499652434
7,0.06910159157873211
8,0.06502670703171673
9,0.05898319140581761
10,0.05726012877993664
11,0.054686986667624976
12,0.052303539825824356
13,0.05003291660509372
14,0.04810542171284304
15,0.04730222732523235
16,0.04387328222835973
17,0.04072181171721826
18,0.04169561985438153
19,0.040285377415938906
20,0.037985143157006324
21,0.03700506164676557
22,0.036557969084735645
23,0.03456997670927795
24,0.03473867221845914
25,0.03404180151489326
26,0.033529293344561326
27,0.03135798064897121
28,0.03157658829211683
29,0.031129065143354867
30,0.030706252839605687
31,0.030222325349005603
32,0.029606604585581918
33,0.028770534037533452
34,0.02791219881846238
35,0.028808123874083415
36,0.027000343127144597
37,0.027002660383991267
38,0.027439487892818654
39,0.026633047530332864
40,0.026794152460613493
41,0.026532719835197015
42,0.02603174677371221
43,0.025404100858811604
44,0.02560433368119648
45,0.02605188438290004
46,0.025337220903612293
47,0.024299314577069322
48,0.024178268529979858
49,0.023974804191897483
50,0.023840575407937926
51,0.023274124102761685
52,0.024155405097467414
53,0.023002997924715787
54,0.023079896700899986
55,0.02265285075468532
56,0.022473310341395564
57,0.021957959372045126
58,0.022716438105740283
59,0.021644725022300824
60,0.02167643020245231
61,0.021894386322316477
62,0.02124387861655678
63,0.02200294473855677
64,0.021410759049073115
65,0.021354849268761227
66,0.02060373567076305
67,0.02113098990550991
68,0.020730559406328505
69,0.020529646355406207
70,0.020817870952946654
71,0.020555669544422527
72,0.020637387244062402
73,0.019876158488440817
74,0.020308239117138468
75,0.019927874965182807
76,0.01988427202864471
77,0.01922554114707193
78,0.019886865580486038
79,0.020056614454961933
80,0.01926233212984467
81,0.01940356016601041
82,0.018550735850960523
83,0.019460850766212758
84,0.0189645500395889
85,0.019088958232205803
86,0.018637211235650514
87,0.01882825076769469
88,0.01872771474043444
89,0.019018520782622745
90,0.01835295439587306
91,0.018333918186125613
92,0.018433306642444962
93,0.018144797218047966
94,0.018297529763589473
95,0.018200316048085183
96,0.018098770096203535
97,0.018289795042789082
98,0.01813644343608264
99,0.018125517948893673
100,0.017482771159354912
101,0.017612733254682714
102,0.018241472455467714
103,0.017522560274702007
104,0.017370243675185967
105,0.017276499467759818
106,0.017389533173103454
107,0.01752788493788596
108,0.01716773379278385
109,0.01698663787348038
110,0.017029235763001745
111,0.017220753963279017
112,0.01708817433060731
113,0.016690324510495038
114,0.017277157936497766
115,0.016685590818840062
116,0.016447271836006035
117,0.016992670744341815
118,0.016809801468467812
119,0.016539431847947633
120,0.016443542591532915
121,0.016611248254776
122,0.016273292326131613
123,0.016400907164976254
124,0.01643764349963453
125,0.01626966287524013
126,0.01642099449063762
127,0.01607324494743499
128,0.01633829452981383
129,0.016168985018601357
130,0.016578292505720914
131,0.01629773067247312
132,0.016076621449536692
133,0.016073231253836116
134,0.016127443059458065
135,0.015918632345747644
136,0.015792820231704894
137,0.015828654754086065
138,0.01599780867918063
139,0.016241930614588625
140,0.015755552032930872
141,0.01627706842086578
142,0.015430034532890482
143,0.01594248764469462
144,0.01580866495684042
145,0.015240527863093352
146,0.01522253476619973
147,0.015821785492412116
148,0.01574737651242038
149,0.015675146298451445
150,0.015216495960130024
1,0.4039390243716159
2,0.17271323685171242
3,0.13192290654879504
4,0.11236670480693801
5,0.0941927869630567
6,0.08226626435831441
7,0.07575085765476954
8,0.07335849845055807
9,0.06691644113447706
10,0.06017756705188145
11,0.05635207354769868
12,0.05302673286237454
13,0.05185026220851025
14,0.048091404329417116
15,0.047646575528433766
16,0.04411024936490645
17,0.04335813843092676
18,0.041630519711870255
19,0.04046234778933606
20,0.03850462731226521
21,0.03866934905744205
22,0.03768413136634281
23,0.035402684930270004
24,0.03572158406535953
25,0.03496244813362926
26,0.03387641202721555
27,0.03274643717933509
28,0.03202811710662761
29,0.03176474102409715
30,0.031020809059678498
31,0.03083013793674566
32,0.029761398953022593
33,0.029964537012501288
34,0.02921668987847486
35,0.028710637336312714
36,0.027931766773937113
37,0.027667664591286143
38,0.028210492599439824
39,0.02728151272729797
40,0.027386172082653995
41,0.026239844228504068
42,0.025549689039461695
43,0.02526710730172315
44,0.025407663664891052
45,0.025679729326422943
46,0.025372980557129544
47,0.023905281001165256
48,0.0248539554649743
49,0.023884198873035483
50,0.02359602280687225
51,0.023268236581362404
52,0.0237250762233921
53,0.023324576522207867
54,0.023012179581416867
55,0.023387891027318725
56,0.023129761061173374
57,0.022436213482297577
58,0.02278552696077248
59,0.021879669602455225
60,0.021771977679267272
61,0.022597219652922478
62,0.021202171481830085
63,0.02166684786394491
64,0.021492402550717025
65,0.020659468783918073
66,0.021164193315336765
67,0.020655555958401853
68,0.02064679121061907
69,0.020625096169631867
70,0.01961251137525601
71,0.020941320427898633
72,0.021137007906780404
73,0.019803728008548082
74,0.019882882818958517
75,0.019887596455607878
76,0.019241307656896318
77,0.020482158635632467
78,0.019854406857768358
79,0.019852716704609537
80,0.018958723496140566
81,0.019109638636710786
82,0.019191701028306606
83,0.01955000865194252
84,0.019588844795411422
85,0.01921930266702074
86,0.018738169436169377
87,0.018819858943569964
88,0.018655855784792515
89,0.018259335767035766
90,0.01886396452595117
91,0.018273014480532226
92,0.018591302162888696
93,0.01786130674625352
